timestamp,equity
2025-11-17 09:00:00+00:00,100000.0
2025-11-17 09:01:00+00:00,100000.0
2025-11-17 09:02:00+00:00,100000.0
2025-11-17 09:03:00+00:00,100000.0
2025-11-17 09:04:00+00:00,100000.0
2025-11-17 09:05:00+00:00,100000.0
2025-11-17 09:06:00+00:00,100000.0
2025-11-17 09:08:00+00:00,100000.0
2025-11-17 09:09:00+00:00,100000.0
2025-11-17 09:12:00+00:00,100000.0
2025-11-17 09:13:00+00:00,100000.0
2025-11-17 09:14:00+00:00,100000.0
2025-11-17 09:17:00+00:00,100000.0
2025-11-17 09:18:00+00:00,100000.0
2025-11-17 09:22:00+00:00,100000.0
2025-11-17 09:23:00+00:00,100000.0
2025-11-17 09:34:00+00:00,100000.0
2025-11-17 09:35:00+00:00,100000.0
2025-11-17 09:36:00+00:00,100000.0
2025-11-17 09:37:00+00:00,100000.0
2025-11-17 09:38:00+00:00,100000.0
2025-11-17 09:39:00+00:00,100000.0
2025-11-17 09:40:00+00:00,100000.0
2025-11-17 09:41:00+00:00,100000.0
2025-11-17 09:43:00+00:00,100000.0
2025-11-17 09:45:00+00:00,100000.0
2025-11-17 09:46:00+00:00,100000.0
2025-11-17 09:47:00+00:00,100000.0
2025-11-17 09:57:00+00:00,100000.0
2025-11-17 10:00:00+00:00,100000.0
2025-11-17 10:02:00+00:00,100000.0
2025-11-17 10:03:00+00:00,100000.0
2025-11-17 10:05:00+00:00,100000.0
2025-11-17 10:06:00+00:00,100000.0
2025-11-17 10:07:00+00:00,100000.0
2025-11-17 10:09:00+00:00,100000.0
2025-11-17 10:12:00+00:00,100000.0
2025-11-17 10:13:00+00:00,100000.0
2025-11-17 10:15:00+00:00,100000.0
2025-11-17 10:18:00+00:00,100000.0
2025-11-17 10:19:00+00:00,100000.0
2025-11-17 10:21:00+00:00,100000.0
2025-11-17 10:22:00+00:00,100000.0
2025-11-17 10:30:00+00:00,100000.0
2025-11-17 10:31:00+00:00,100000.0
2025-11-17 10:32:00+00:00,100000.0
2025-11-17 10:33:00+00:00,100000.0
2025-11-17 10:34:00+00:00,100000.0
2025-11-17 10:35:00+00:00,100000.0
2025-11-17 10:42:00+00:00,100000.0
2025-11-17 10:44:00+00:00,100000.0
2025-11-17 10:45:00+00:00,100000.0
2025-11-17 10:47:00+00:00,100000.0
2025-11-17 10:48:00+00:00,100000.0
2025-11-17 10:49:00+00:00,100000.0
2025-11-17 10:51:00+00:00,100000.0
2025-11-17 10:52:00+00:00,100000.0
2025-11-17 10:53:00+00:00,100000.0
2025-11-17 10:54:00+00:00,100000.0
2025-11-17 10:56:00+00:00,100000.0
2025-11-17 10:57:00+00:00,100000.0
2025-11-17 10:59:00+00:00,100000.0
2025-11-17 11:00:00+00:00,100000.0
2025-11-17 11:02:00+00:00,100000.0
2025-11-17 11:05:00+00:00,100000.0
2025-11-17 11:06:00+00:00,100000.0
2025-11-17 11:07:00+00:00,100000.0
2025-11-17 11:09:00+00:00,100000.0
2025-11-17 11:12:00+00:00,100000.0
2025-11-17 11:16:00+00:00,100000.0
2025-11-17 11:21:00+00:00,100000.0
2025-11-17 11:27:00+00:00,100000.0
2025-11-17 11:28:00+00:00,100000.0
2025-11-17 11:29:00+00:00,100000.0
2025-11-17 11:30:00+00:00,100000.0
2025-11-17 11:31:00+00:00,100000.0
2025-11-17 11:32:00+00:00,100000.0
2025-11-17 11:33:00+00:00,100000.0
2025-11-17 11:35:00+00:00,100000.0
2025-11-17 11:37:00+00:00,100000.0
2025-11-17 11:39:00+00:00,100000.0
2025-11-17 11:40:00+00:00,100000.0
2025-11-17 11:41:00+00:00,100000.0
2025-11-17 11:47:00+00:00,100000.0
2025-11-17 11:48:00+00:00,100000.0
2025-11-17 11:50:00+00:00,100000.0
2025-11-17 11:53:00+00:00,100000.0
2025-11-17 11:54:00+00:00,100000.0
2025-11-17 11:56:00+00:00,100000.0
2025-11-17 11:58:00+00:00,100000.0
2025-11-17 12:00:00+00:00,100000.0
2025-11-17 12:01:00+00:00,100000.0
2025-11-17 12:02:00+00:00,100000.0
2025-11-17 12:03:00+00:00,100000.0
2025-11-17 12:04:00+00:00,100000.0
2025-11-17 12:05:00+00:00,100000.0
2025-11-17 12:06:00+00:00,100000.0
2025-11-17 12:09:00+00:00,100000.0
2025-11-17 12:10:00+00:00,100000.0
2025-11-17 12:11:00+00:00,100000.0
2025-11-17 12:12:00+00:00,100000.0
2025-11-17 12:13:00+00:00,99990.0900933635
2025-11-17 12:14:00+00:00,99980.18345684969
2025-11-17 12:16:00+00:00,99980.58345684968
2025-11-17 12:18:00+00:00,99959.38345684968
2025-11-17 12:19:00+00:00,99972.18345684969
2025-11-17 12:20:00+00:00,99972.58345684968
2025-11-17 12:21:00+00:00,99952.58345684968
2025-11-17 12:22:00+00:00,99940.18345684969
2025-11-17 12:23:00+00:00,99940.18345684969
2025-11-17 12:24:00+00:00,99957.38345684968
2025-11-17 12:25:00+00:00,99959.78345684969
2025-11-17 12:26:00+00:00,99945.38345684968
2025-11-17 12:27:00+00:00,99959.78345684969
2025-11-17 12:28:00+00:00,99946.18345684969
2025-11-17 12:29:00+00:00,99931.38345684968
2025-11-17 12:30:00+00:00,99921.78345684969
2025-11-17 12:31:00+00:00,99938.18345684969
2025-11-17 12:35:00+00:00,99938.18345684969
2025-11-17 12:36:00+00:00,99944.18345684969
2025-11-17 12:37:00+00:00,99935.78345684969
2025-11-17 12:38:00+00:00,99940.18345684969
2025-11-17 12:39:00+00:00,99950.18345684969
2025-11-17 12:40:00+00:00,99945.78345684969
2025-11-17 12:43:00+00:00,99935.78345684969
2025-11-17 12:44:00+00:00,99928.18345684969
2025-11-17 12:45:00+00:00,99921.38345684968
2025-11-17 12:46:00+00:00,99976.49140728888
2025-11-17 12:47:00+00:00,99868.06307808128
2025-11-17 12:48:00+00:00,99864.06307808128
2025-11-17 12:49:00+00:00,99887.26307808128
2025-11-17 12:53:00+00:00,99846.46307808129
2025-11-17 12:54:00+00:00,99846.46307808129
2025-11-17 12:55:00+00:00,99862.46307808127
2025-11-17 12:56:00+00:00,99880.06307808128
